datetime,F,GM,cash,commission,total,returns,equity_curve,drawdown
2014-01-09 10:35:00,4958.4375,-4987.687452998512,99878.1472046715,73.58669727227478,99848.897251673,2.8486898151047768e-05,0.9984889725167305,0.0018355827187688245
2014-01-09 10:40:00,4943.75,-4968.026699303518,99878.1472046715,73.58669727227478,99853.87050536799,4.980779790142442e-05,0.9985387050536805,0.001785850181818871
2014-01-09 10:45:00,4945.78125,-4970.484293515393,99878.1472046715,73.58669727227478,99853.44416115612,-4.269681382562673e-06,0.9985344416115617,0.0017901136239376614
2014-01-09 10:50:00,4943.75,-4983.988773709641,99878.1472046715,73.58669727227478,99837.90843096186,-0.00015558532131532132,0.9983790843096191,0.001945470925880266
2014-01-09 10:55:00,4946.84375,-4988.916250104448,99878.1472046715,73.58669727227478,99836.07470456706,-1.83670353638421e-05,0.998360747045671,0.001963808189828331
2014-01-09 11:00:00,4942.1875,-4976.628279045078,99878.1472046715,73.58669727227478,99843.70642562643,7.644251921923306e-05,0.9984370642562648,0.001887490979234574
2014-01-09 11:05:00,4928.15625,-4960.653916667896,99878.1472046715,73.58669727227478,99845.6495380036,1.946154090970431e-05,0.9984564953800366,0.0018680598554627892
2014-01-09 11:10:00,4929.6875,-4960.653916667896,99878.1472046715,73.58669727227478,99847.1807880036,1.533617145144106e-05,0.9984718078800365,0.0018527473554628138
2014-01-09 11:15:00,4934.34375,-4953.293422003333,99878.1472046715,73.58669727227478,99859.19753266817,0.00012035136665589086,0.9985919753266823,0.0017325799088170335
2014-01-09 11:20:00,4928.125,-4959.425119561959,99878.1472046715,73.58669727227478,99846.84708510955,-0.000123678618132117,0.9984684708510961,0.0018560843844032116
2014-01-09 11:25:00,4942.75,-4953.281134032274,99878.1472046715,73.58669727227478,99867.61607063923,0.000208008426264783,0.9986761607063929,0.0016483945291064783
2014-01-09 11:30:00,4935.9375,-4958.196322456022,99878.1472046715,73.58669727227478,99855.88838221549,-0.00011743234579109085,0.9985588838221555,0.0017656714133438278
2014-01-09 11:35:00,4945.875,-4959.818334635859,99878.1472046715,73.58669727227478,99864.20387003565,8.327488698856023e-05,0.9986420387003573,0.0016825165351420646
2014-01-09 11:40:00,4957.84375,-4964.6475072621915,99878.1472046715,73.58669727227478,99871.34344740931,7.149285827123819e-05,0.9987134344740938,0.0016111207614055711
2014-01-09 11:45:00,4954.6875,-4963.11151087977,99878.1472046715,73.58669727227478,99869.72319379174,-1.622340865403693e-05,0.998697231937918,0.0016273232975813068
2014-01-09 11:50:00,4948.4375,-4963.725909432739,99878.1472046715,73.58669727227478,99862.85879523876,-6.873352937664112e-05,0.9986285879523883,0.001695967283111055
2014-01-09 11:55:00,4953.125,-4966.797902197582,99878.1472046715,73.58669727227478,99864.47430247393,1.617725803826353e-05,0.9986447430247399,0.0016798122107594127
2014-01-09 12:00:00,4956.25,-4963.11151087977,99878.1472046715,73.58669727227478,99871.28569379174,6.820635031012934e-05,0.998712856937918,0.0016116982975813432
2014-01-09 12:05:00,4956.25,-4967.41230075055,99878.1472046715,73.58669727227478,99866.98490392095,-4.3063327370918e-05,0.9986698490392102,0.0016547061962891574
2014-01-09 12:10:00,4959.0625,-4970.078790470433,99878.1472046715,73.58669727227478,99867.13091420107,1.4620475452531423e-06,0.9986713091420115,0.0016532460934878257
2014-01-09 12:15:00,4957.8125,-4966.920781908175,99878.1472046715,73.58669727227478,99869.03892276333,1.910547088712633e-05,0.9986903892276341,0.0016341660078652565
2014-01-09 12:20:00,4956.1875,-4969.255496409455,99878.1472046715,73.58669727227478,99865.07920826205,-3.9649069861869e-05,0.9986507920826212,0.0016737631528781494
2014-01-09 12:25:00,4956.25,-4968.026699303518,99878.1472046715,73.58669727227478,99866.37050536799,1.2930416880330142e-05,0.9986637050536807,0.0016608501818186072
2014-01-09 12:30:00,4968.75,-4980.314670362889,99878.1472046715,73.58669727227478,99866.58253430862,2.1231265294741064e-06,0.998665825343087,0.0016587298924123361
2014-01-09 12:35:00,4976.5625,-4977.857076151015,99878.1472046715,73.58669727227478,99876.85262852049,0.00010283814616696141,0.9987685262852056,0.0015560289502937197
2014-01-09 12:40:00,4984.375,-4980.314670362889,99878.1472046715,73.58669727227478,99882.20753430862,5.3615083447366985e-05,0.998822075343087,0.0015024798924123672
2014-01-09 12:45:00,4979.5625,-4974.785083386172,99878.1472046715,73.58669727227478,99882.92462128533,7.17932647287256e-06,0.9988292462128542,0.0014953090226451637
2014-01-09 12:50:00,4975.03125,-4970.484293515393,99878.1472046715,73.58669727227478,99882.69416115612,-2.307302575332848e-06,0.998826941611562,0.0014976136239372995
2014-01-09 12:55:00,4965.625,-4975.399481939141,99878.1472046715,73.58669727227478,99868.37272273237,-0.00014338258037616125,0.9986837272273246,0.0016408280081747773
2014-01-09 13:00:00,4970.3125,-4973.06476743786,99878.1472046715,73.58669727227478,99875.39493723365,7.031469833584936e-05,0.9987539493723375,0.0015706058631618225
2014-01-09 13:05:00,4968.75,-4972.9418877272665,99878.1472046715,73.58669727227478,99873.95531694424,-1.4414163671871982e-05,0.9987395531694433,0.0015850020660560515
2014-01-09 13:10:00,4965.625,-4971.71309062133,99878.1472046715,73.58669727227478,99872.05911405018,-1.8985959733375246e-05,0.9987205911405027,0.001603964094996635
2014-01-09 13:15:00,4965.625,-4968.026699303518,99878.1472046715,73.58669727227478,99875.74550536799,3.691113761461473e-05,0.9987574550536809,0.0015671001818184926
2014-01-09 13:20:00,4964.0625,-4966.797902197582,99878.1472046715,73.58669727227478,99875.41180247393,-3.341180507487884e-06,0.9987541180247403,0.0015704372107590014
2014-01-09 13:25:00,4964.0625,-4970.484293515393,99878.1472046715,73.58669727227478,99871.72541115612,-3.6909898555426146e-05,0.9987172541115622,0.0016073011239371437
2014-01-09 13:30:00,4965.3125,-4970.938948444589,99878.1472046715,73.58669727227478,99872.52075622692,7.963666067922759e-06,0.9987252075622702,0.0015993476732291123
2014-01-09 13:35:00,4962.46875,-4969.255496409455,99878.1472046715,73.58669727227478,99871.36045826205,-1.1617789919426968e-05,0.9987136045826216,0.0016109506528777517
2014-01-09 13:40:00,4950.625,-4964.954706538676,99878.1472046715,73.58669727227478,99863.81749813283,-7.552675856825619e-05,0.9986381749813295,0.0016863802541698947
2014-01-09 13:45:00,4951.5625,-4966.797902197582,99878.1472046715,73.58669727227478,99862.91180247393,-9.069307398745785e-06,0.9986291180247404,0.0016954372107589322
2014-01-09 13:50:00,4967.1875,-4968.026699303518,99878.1472046715,73.58669727227478,99877.30800536799,0.00014415965481284765,0.9987730800536809,0.001551475181818418
2014-01-09 13:55:00,4968.75,-4965.569105091644,99878.1472046715,73.58669727227478,99881.32809957986,4.025032604659806e-05,0.9988132809957997,0.001511274239699656
2014-01-09 14:00:00,4961.0625,-4961.8827137738335,99878.1472046715,73.58669727227478,99877.32699089768,-4.005862515354952e-05,0.9987732699089779,0.0015512853265214899
2014-01-09 14:05:00,4964.0625,-4965.569105091644,99878.1472046715,73.58669727227478,99876.64059957986,-6.872343689012794e-06,0.9987664059957997,0.0015581492396996577
2014-01-09 14:10:00,4964.0625,-4968.026699303518,99878.1472046715,73.58669727227478,99874.18300536799,-2.46062962983018e-05,0.998741830053681,0.0015827251818183452
2014-01-09 14:15:00,4962.5,-4966.797902197582,99878.1472046715,73.58669727227478,99873.84930247393,-3.341232779230374e-06,0.9987384930247405,0.001586062210758854
2014-01-09 14:20:00,4970.3125,-4968.026699303518,99878.1472046715,73.58669727227478,99880.43300536799,6.592018771711672e-05,0.998804330053681,0.0015202251818183798
2014-01-09 14:25:00,4964.0625,-4969.255496409455,99878.1472046715,73.58669727227478,99872.95420826205,-7.487749983559056e-05,0.9987295420826215,0.0015950131528778
2014-01-09 14:30:00,4967.1875,-4972.9418877272665,99878.1472046715,73.58669727227478,99872.39281694424,-5.621054491311561e-06,0.9987239281694434,0.001600627066055904
2014-01-09 14:35:00,4965.625,-4970.484293515393,99878.1472046715,73.58669727227478,99873.28791115612,8.962378757804146e-06,0.9987328791115622,0.0015916761239371802
2014-01-09 14:40:00,4968.75,-4975.399481939141,99878.1472046715,73.58669727227478,99871.49772273237,-1.7924596868668097e-05,0.9987149772273246,0.001609578008174739
2014-01-09 14:45:00,4967.1875,-4973.556286280235,99878.1472046715,73.58669727227478,99871.77841839127,2.8105682332579818e-06,0.9987177841839137,0.001606771051585687
2014-01-09 14:50:00,4968.75,-4980.314670362889,99878.1472046715,73.58669727227478,99866.58253430862,-5.202554880812116e-05,0.998665825343087,0.0016587298924123361
2014-01-09 14:55:00,4965.625,-4976.628279045078,99878.1472046715,73.58669727227478,99867.14392562643,5.621413124989871e-06,0.9986714392562651,0.001653115979234232
2014-01-09 15:00:00,4965.625,-4979.085873256952,99878.1472046715,73.58669727227478,99864.68633141456,-2.4608636186695954e-05,0.9986468633141464,0.0016776919213529196
2014-01-09 15:05:00,4962.5,-4977.857076151015,99878.1472046715,73.58669727227478,99862.79012852049,-1.8987721923879874e-05,0.9986279012852056,0.001696653950293725
2014-01-09 15:10:00,4964.0625,-4976.935478321562,99878.1472046715,73.58669727227478,99865.27422634994,2.4875109400079864e-05,0.9986527422635001,0.0016718129719992536
2014-01-09 15:15:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,-6.539506059033418e-05,0.9985874353069111,0.001737119928588271
2014-01-09 15:20:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:25:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:30:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:35:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:40:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:45:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:50:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-09 15:55:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-10 09:30:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-10 09:35:00,0.0,0.0,99858.74353069103,80.11739293118036,99858.74353069103,0.0,0.9985874353069111,0.001737119928588271
2014-01-10 09:40:00,4990.6774394033555,-4986.370388710076,99852.2253551216,86.63556850060901,99856.53240581488,-2.214252651266957e-05,0.9985653240581496,0.0017592311773497737
2014-01-10 09:45:00,4993.629583592294,-4983.906907650408,99852.2253551216,86.63556850060901,99861.94803106348,5.423406078830517e-05,0.9986194803106356,0.0017050749248637143
2014-01-10 09:50:00,4989.496581727782,-4981.431047288934,99852.2253551216,86.63556850060901,99860.29088956045,-1.6594323821061963e-05,0.9986029088956053,0.001721646339894023
2014-01-10 09:55:00,4984.462399005593,-4960.38623421639,99852.2253551216,86.63556850060901,99876.3015199108,0.00016033029953876898,0.9987630151991088,0.0015615400363905296
2014-01-10 10:00:00,4959.602237414543,-4957.910373854915,99852.2253551216,86.63556850060901,99853.91721868122,-0.0002241202456332303,0.998539172186813,0.001785383048686362
2014-01-10 10:05:00,4959.602237414543,-4945.097796484279,99852.2253551216,86.63556850060901,99866.72979605186,0.00012831321722295286,0.9986672979605195,0.0016572572749798953
2014-01-10 10:10:00,4968.924798011187,-4939.9603862342165,99852.2253551216,86.63556850060901,99881.18976689856,0.00014479267395883788,0.9988118976689864,0.001512657566512976
2014-01-10 10:15:00,4987.569919204475,-4962.862094577867,99852.2253551216,86.63556850060901,99876.9331797482,-4.2616504271730804e-05,0.9987693317974827,0.0015552234380166174
2014-01-10 10:20:00,4973.586078309509,-4954.208962614509,99852.2253551216,86.63556850060901,99871.60247081661,-5.337277349115599e-05,0.9987160247081668,0.0016085305273325634
2014-01-10 10:25:00,4978.24735860783,-4954.81554840307,99852.2253551216,86.63556850060901,99875.65716532635,4.0599073304337097e-05,0.9987565716532641,0.0015679835822351995
2014-01-10 10:30:00,4974.673710379117,-4957.910373854915,99852.2253551216,86.63556850060901,99868.9886916458,-6.676775772807009e-05,0.9986898869164587,0.0016346683190406885
2014-01-10 10:35:00,4972.063393412057,-4950.482792770488,99852.2253551216,86.63556850060901,99873.80595576316,4.8235835572896235e-05,0.9987380595576323,0.0015864956778670614
2014-01-10 10:40:00,4973.586078309509,-4954.1965833127015,99852.2253551216,86.63556850060901,99871.6148501184,-2.1938741833094078e-05,0.9987161485011847,0.0016084067343146158
2014-01-10 10:45:00,4982.908638906153,-4960.38623421639,99852.2253551216,86.63556850060901,99874.74775981136,3.1369370542932984e-05,0.9987474775981143,0.001577077637385016
2014-01-10 10:50:00,4977.284027346178,-4954.444169348849,99852.2253551216,86.63556850060901,99875.06521311893,3.1785142360352125e-06,0.9987506521311901,0.001573903104309271
2014-01-10 10:55:00,4976.69359850839,-4954.1965833127015,99852.2253551216,86.63556850060901,99874.72237031728,-3.432716673801295e-06,0.9987472237031735,0.0015773315323258652
2014-01-10 11:00:00,4974.207582349286,-4953.82520425848,99852.2253551216,86.63556850060901,99872.60773321241,-2.1172895950827275e-05,0.9987260773321248,0.0015984779033745289
2014-01-10 11:05:00,4978.24735860783,-4953.577618222333,99852.2253551216,86.63556850060901,99876.89509550709,4.29283102942879e-05,0.9987689509550716,0.0015556042804277803
2014-01-10 11:10:00,4975.046612802983,-4955.434513493439,99852.2253551216,86.63556850060901,99871.83745443114,-5.063874954380765e-05,0.998718374544312,0.0016061806911873422
2014-01-10 11:15:00,4978.24735860783,-4959.1483040356525,99852.2253551216,86.63556850060901,99871.32440969377,-5.137031123481073e-06,0.9987132440969384,0.0016113111385609447
2014-01-10 11:20:00,4974.207582349286,-4954.1965833127015,99852.2253551216,86.63556850060901,99872.23635415819,9.131194262268494e-06,0.9987223635415825,0.0016021916939168435
2014-01-10 11:25:00,4968.893722809198,-4950.903689031939,99852.2253551216,86.63556850060901,99870.21538889885,-2.023550621377268e-05,0.9987021538889892,0.0016224013465101494
2014-01-10 11:30:00,4962.709757613425,-4948.0564496162415,99852.2253551216,86.63556850060901,99866.87866311878,-3.341061964345915e-05,0.9986687866311885,0.0016557686043108255
2014-01-10 11:35:00,4968.893722809198,-4948.625897499382,99852.2253551216,86.63556850060901,99872.49318043141,5.622001396043963e-05,0.9987249318043148,0.0015996234311845825
2014-01-10 11:40:00,4968.924798011187,-4952.339688041595,99852.2253551216,86.63556850060901,99868.81046509118,-3.6874170484257895e-05,0.9986881046509125,0.001636450584586835
2014-01-10 11:45:00,4962.709757613425,-4948.006932409012,99852.2253551216,86.63556850060901,99866.92818032601,-1.8847573696079145e-05,0.9986692818032608,0.001655273432238591
2014-01-10 11:50:00,4962.709757613425,-4944.293141866799,99852.2253551216,86.63556850060901,99870.64197086822,3.718739136049365e-05,0.9987064197086829,0.0016181355268164443
2014-01-10 11:55:00,4961.1559975139835,-4943.055211686061,99852.2253551216,86.63556850060901,99870.32614094952,-3.1623899924282384e-06,0.9987032614094958,0.0016212938260035115
2014-01-10 12:00:00,4962.709757613425,-4943.674176776431,99852.2253551216,86.63556850060901,99871.26093595859,9.360087677601214e-06,0.9987126093595865,0.0016119458759128458
2014-01-10 12:05:00,4962.709757613425,-4944.293141866799,99852.2253551216,86.63556850060901,99870.64197086822,-6.197629674131733e-06,0.9987064197086828,0.0016181355268165554
2014-01-10 12:10:00,4962.709757613425,-4939.9603862342165,99852.2253551216,86.63556850060901,99874.9747265008,4.3383676594732634e-05,0.9987497472650085,0.0015748079704908102
2014-01-10 12:15:00,4967.3710379117465,-4952.946273830156,99852.2253551216,86.63556850060901,99866.65011920319,-8.335028189410121e-05,0.9986665011920324,0.0016580540434669722
2014-01-10 12:20:00,4968.893722809198,-4952.339688041595,99852.2253551216,86.63556850060901,99868.7793898892,2.1321138572893972e-05,0.9986877938988924,0.0016367613366069511
2014-01-10 12:25:00,4965.817277812306,-4945.531072047537,99852.2253551216,86.63556850060901,99872.51156088637,3.7370748095399975e-05,0.9987251156088641,0.001599439626635224
2014-01-10 12:30:00,4964.263517712865,-4952.587274077742,99852.2253551216,86.63556850060901,99863.90159875673,-8.6209528478709e-05,0.9986390159875677,0.0016855392479316889
2014-01-10 12:35:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,-6.527058792105134e-05,0.9985738342318733,0.0017507210036260545
2014-01-10 12:40:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 12:45:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 12:50:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 12:55:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:00:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:05:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:10:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:15:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:20:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:25:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:30:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:35:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:40:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:45:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:50:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 13:55:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:00:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:05:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:10:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:15:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:20:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:25:00,0.0,0.0,99857.38342318729,93.15374407003766,99857.38342318729,0.0,0.9985738342318733,0.0017507210036260545
2014-01-10 14:30:00,5001.557632398753,-5004.998750312422,99850.83599462388,99.70117263345756,99847.3948767102,-0.00010002812145359918,0.9984739487671024,0.0018506064683969647
2014-01-10 14:35:00,5000.0,-5003.749062734317,99850.83599462388,99.70117263345756,99847.08693188956,-3.084154784671611e-06,0.998470869318896,0.001853685916603398
2014-01-10 14:40:00,4995.327102803738,-5001.249687578106,99850.83599462388,99.70117263345756,99844.91340984951,-2.1768507292851957e-05,0.9984491340984954,0.0018754211370038965
2014-01-10 14:45:00,4995.514018691588,-4998.125468632842,99850.83599462388,99.70117263345756,99848.22454468261,3.316277935461187e-05,0.9984822454468264,0.0018423097886729467
2014-01-10 14:50:00,5000.0,-5000.624843789054,99850.83599462388,99.70117263345756,99850.21115083483,1.9896259160212537e-05,0.9985021115083487,0.00182244372715068
2014-01-10 14:55:00,5000.0,-4999.375156210948,99850.83599462388,99.70117263345756,99851.46083841292,1.2515622788367153e-05,0.9985146083841296,0.0018099468513697037
2014-01-10 15:00:00,5003.115264797507,-5006.248437890528,99850.83599462388,99.70117263345756,99847.70282153087,-3.7636073128011205e-05,0.9984770282153091,0.0018475270201901983
2014-01-10 15:05:00,5009.345794392522,-5019.9825043739065,99850.83599462388,99.70117263345756,99840.19928464248,-7.514981993927972e-05,0.9984019928464253,0.0019225623890740673
2014-01-10 15:10:00,5012.46105919003,-5017.495626093477,99850.83599462388,99.70117263345756,99845.80142772043,5.611109671344039e-05,0.9984580142772048,0.001866540958294527
2014-01-10 15:15:00,5007.788161993769,-5017.495626093477,99850.83599462388,99.70117263345756,99841.12853052418,-4.6801138650187646e-05,0.9984112853052423,0.0019132699302570888
2014-01-10 15:20:00,5004.672897196261,-5007.498125468634,99850.83599462388,99.70117263345756,99848.01076635151,6.893187135026402e-05,0.9984801076635156,0.001844447571983765
2014-01-10 15:25:00,5004.672897196261,-5004.998750312422,99850.83599462388,99.70117263345756,99850.51014150771,2.5031797198815653e-05,0.9985051014150776,0.0018194538204217015
2014-01-10 15:30:00,5001.557632398753,-5001.249687578106,99850.83599462388,99.70117263345756,99851.14393944452,6.347468189282779e-06,0.9985114393944458,0.001813115841053592
2014-01-10 15:35:00,5003.115264797507,-5003.274181454637,99850.83599462388,99.70117263345756,99850.67707796676,-4.675574653889569e-06,0.9985067707796681,0.0018177844558312506
2014-01-10 15:40:00,5004.672897196261,-4998.750312421895,99850.83599462388,99.70117263345756,99856.75857939824,6.090596087537925e-05,0.998567585793983,0.0017569694415163761
2014-01-10 15:45:00,4994.080996884734,-4990.002499375157,99850.83599462388,99.70117263345756,99854.91449213345,-1.8467325507365295e-05,0.9985491449213351,0.001775410314164283
2014-01-10 15:50:00,5003.115264797507,-4999.375156210948,99850.83599462388,99.70117263345756,99854.57610321043,-3.3888058964537393e-06,0.9985457610321049,0.0017787942033944404
2014-01-10 15:55:00,5009.345794392522,-5001.249687578106,99850.83599462388,99.70117263345756,99858.93210143829,4.362342115737938e-05,0.9985893210143834,0.0017352342211159888
2014-01-13 09:30:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,-6.556677931179866e-05,0.9985238467287493,0.0018007085067500705
2014-01-13 09:35:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 09:40:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 09:45:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 09:50:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 09:55:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:00:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:05:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:10:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:15:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:20:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:25:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:30:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:35:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:40:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:45:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:50:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 10:55:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:00:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:05:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:10:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:15:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:20:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:25:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:30:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:35:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:40:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:45:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:50:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 11:55:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:00:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:05:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:10:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:15:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:20:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:25:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:30:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
2014-01-13 12:35:00,0.0,0.0,99852.38467287488,106.24860119687746,99852.38467287488,0.0,0.9985238467287493,0.0018007085067500705
